Wing_Span,Length,Height,Multi_Engine,TP_mods,Engine_Type,AUW,MEW,FW,Vmax,Vcruise,Vstall,Range,Hmax,Hmax_(One),ROC,ROC_(One),Vlo,Slo,Vl,Sl
69.0,68.66666666666667,20.0,0,0,2,40600.0,24800.0,14150.0,553.61,533.6,98.8097479698874,3200.0,45000.0,27800.0,2643.0,552.0,5381.705770281668,4835.0,2386.468845279184,2364.0
36.66666666666666,34.833333333333336,12.083333333333334,0,0,0,6000.0,4056.0,1105.5,257.0,235.0,77.0,1101.0,25000.0,8800.0,1460.0,240.0,2490.0,1900.0,2030.0,1230.0
43.25,29.83333333333333,11.333333333333334,1,0,1,6000.0,3650.0,1742.0,274.0,257.0,77.5162525356786,1484.0,30000.0,30000.0,1556.0,1556.0,2635.0,1784.7449417791263,2659.0,1437.4062644309313
44.083333333333336,36.333333333333336,11.416666666666666,0,1,0,6750.0,4593.0,1427.1,235.0,224.0,65.0,1099.0,30800.0,19850.0,1520.0,290.0,1775.0,1225.0,1400.0,800.0
32.0,25.0,10.5,1,0,0,2535.0,1477.0,361.8,132.0,117.0,51.0,711.5681402107257,13000.0,13000.0,790.0,790.0,1657.0,1066.0,1394.0,623.0
33.25,20.75,6.25,1,0,0,1500.0,850.0,140.70000000000002,103.0,90.0,46.0,315.0,15600.0,15600.0,640.0,640.0,1850.0,650.0,1530.0,460.0
36.083333333333336,25.416666666666668,8.333333333333334,1,0,0,3100.0,2000.0,536.0,213.0,197.0,60.0,1100.0,25000.0,25000.0,1300.0,1300.0,2000.0,1300.0,2320.0,1100.0
32.75,25.08333333333333,6.5,1,0,0,2550.0,1458.0,261.3,160.0,150.0,48.0,530.0,18000.0,18000.0,950.0,950.0,1440.0,1200.0,925.0,580.0
35.833333333333336,28.75,9.583333333333334,1,0,0,3600.0,1935.0,435.5,174.0,148.0,53.0,580.0,26300.0,26300.0,1030.0,1030.0,1810.0,910.0,1395.0,735.0
36.0,26.0,7.416666666666667,1,1,0,2550.0,1553.0,368.5,144.0,137.0,36.0,513.0,21200.0,21200.0,1110.0,1110.0,710.0,370.0,688.0,245.0
45.833333333333336,39.75,15.333333333333334,0,0,1,10600.0,6440.0,2505.8,248.0,239.0,73.0,1005.0,25900.0,11800.0,2200.0,608.0,1729.0,1452.0,2138.0,1240.0
53.5,56.25,17.416666666666668,0,0,2,28660.0,15970.0,9250.0,530.0,458.0,84.5,1610.0,42000.0,17000.0,3300.0,900.0,5000.0,3997.940584805216,3300.0,2215.789187695704
30.0,23.25,7.25,1,0,0,2200.0,1215.0,335.0,127.0,119.0,48.0,703.0,15800.0,15800.0,730.0,730.0,1650.0,740.0,890.0,550.0
32.583333333333336,25.08333333333333,8.166666666666666,1,0,0,2550.0,1410.0,402.0,137.0,130.0,52.0,643.0,14850.0,14850.0,880.0,880.0,1380.0,950.0,1300.0,660.0
38.75,28.5,9.75,0,0,0,4750.0,3375.0,817.4,205.0,174.0,61.0,700.0,25000.0,17400.0,1051.2469610275389,270.2558824467528,1825.0,1525.0,2700.0,1400.0
